timestamp,value
2025-04-02 18:11:43,SAFE
2025-04-02 18:11:44,SAFE
2025-04-02 18:11:44,SAFE
2025-04-02 18:11:44,SAFE
2025-04-02 18:11:45,SAFE
2025-04-02 18:11:45,SAFE
2025-04-02 18:11:46,SAFE
2025-04-02 18:11:46,SAFE
2025-04-02 18:11:46,SAFE
2025-04-02 18:11:46,SAFE
2025-04-02 18:11:47,SAFE
2025-04-02 18:11:47,SAFE
2025-04-02 18:11:48,SAFE
2025-04-02 18:11:48,SAFE
2025-04-02 18:11:48,SAFE
2025-04-02 18:11:49,SAFE
2025-04-02 18:11:49,SAFE
2025-04-02 18:11:49,SAFE
2025-04-02 18:11:50,SAFE
2025-04-02 18:11:50,SAFE
2025-04-02 18:11:50,SAFE
2025-04-02 18:11:51,SAFE
2025-04-02 18:11:51,SAFE
2025-04-02 18:11:51,SAFE
2025-04-02 18:11:51,SAFE
2025-04-02 18:11:52,SAFE
2025-04-02 18:11:52,SAFE
2025-04-02 18:11:53,SAFE
2025-04-02 18:11:53,SAFE
2025-04-02 18:11:53,SAFE
2025-04-02 18:11:53,SAFE
2025-04-02 18:11:54,SAFE
2025-04-02 18:11:54,SAFE
2025-04-02 18:11:54,SAFE
2025-04-02 18:11:54,SAFE
2025-04-02 18:11:55,SAFE
2025-04-02 18:11:55,SAFE
2025-04-02 18:11:56,SAFE
2025-04-02 18:11:56,SAFE
2025-04-02 18:11:56,SAFE
2025-04-02 18:11:56,SAFE
2025-04-02 18:11:56,SAFE
2025-04-02 18:11:57,SAFE
2025-04-02 18:11:57,SAFE
2025-04-02 18:11:57,SAFE
2025-04-02 18:11:57,SAFE
2025-04-02 18:11:58,SAFE
2025-04-02 18:11:58,SAFE
2025-04-02 18:11:58,SAFE
2025-04-02 18:11:58,SAFE
2025-04-02 18:11:59,SAFE
2025-04-02 18:11:59,SAFE
2025-04-02 18:11:59,SAFE
2025-04-02 18:11:59,SAFE
2025-04-02 18:12:00,SAFE
2025-04-02 18:12:00,SAFE
2025-04-02 18:12:00,SAFE
2025-04-02 18:12:00,SAFE
2025-04-02 18:12:01,SAFE
2025-04-02 18:12:02,SAFE
2025-04-02 18:12:02,SAFE
2025-04-02 18:12:02,SAFE
2025-04-02 18:12:02,SAFE
2025-04-02 18:12:02,SAFE
2025-04-02 18:12:03,SAFE
2025-04-02 18:12:03,SAFE
2025-04-02 18:12:03,SAFE
2025-04-02 18:12:03,SAFE
2025-04-02 18:12:04,SAFE
2025-04-02 18:12:04,SAFE
2025-04-02 18:12:04,SAFE
2025-04-02 18:12:05,SAFE
2025-04-02 18:12:05,SAFE
2025-04-02 18:12:05,SAFE
2025-04-02 18:12:06,SAFE
2025-04-02 18:12:06,SAFE
2025-04-02 18:12:07,SAFE
2025-04-02 18:12:07,SAFE
2025-04-02 18:12:07,SAFE
2025-04-02 18:12:08,SAFE
2025-04-02 18:12:08,SAFE
2025-04-02 18:12:08,SAFE
2025-04-02 18:12:08,SAFE
2025-04-02 18:12:08,SAFE
2025-04-02 18:12:08,SAFE
2025-04-02 18:12:09,SAFE
2025-04-02 18:12:09,SAFE
2025-04-02 18:12:09,SAFE
2025-04-02 18:12:10,SAFE
2025-04-02 18:12:10,SAFE
2025-04-02 18:12:10,SAFE
2025-04-02 18:12:10,SAFE
2025-04-02 18:12:11,SAFE
2025-04-02 18:12:11,SAFE
2025-04-02 18:12:12,SAFE
2025-04-02 18:12:12,SAFE
2025-04-02 18:12:12,SAFE
2025-04-02 18:12:12,SAFE
2025-04-02 18:12:12,SAFE
2025-04-02 18:12:12,SAFE
2025-04-02 18:12:13,SAFE
2025-04-02 18:12:13,SAFE
2025-04-02 18:12:13,SAFE
2025-04-02 18:12:13,SAFE
2025-04-02 18:12:14,SAFE
2025-04-02 18:12:14,SAFE
2025-04-02 18:12:14,SAFE
2025-04-02 18:12:14,SAFE
2025-04-02 18:12:15,SAFE
2025-04-02 18:12:15,SAFE
2025-04-02 18:12:15,SAFE
2025-04-02 18:12:15,SAFE
2025-04-02 18:12:16,SAFE
2025-04-02 18:12:16,SAFE
2025-04-02 18:12:17,SAFE
2025-04-02 18:12:17,SAFE
2025-04-02 18:12:17,SAFE
2025-04-02 18:12:18,SAFE
2025-04-02 18:12:18,SAFE
2025-04-02 18:12:18,SAFE
2025-04-02 18:12:18,SAFE
2025-04-02 18:12:18,SAFE
2025-04-02 18:12:18,SAFE
2025-04-02 18:12:19,SAFE
2025-04-02 18:12:19,SAFE
2025-04-02 18:12:20,SAFE
2025-04-02 18:12:20,SAFE
2025-04-02 18:12:20,SAFE
2025-04-02 18:12:21,SAFE
2025-04-02 18:12:21,SAFE
2025-04-02 18:12:21,SAFE
2025-04-02 18:12:21,SAFE
2025-04-02 18:12:21,SAFE
2025-04-02 18:12:22,SAFE
2025-04-02 18:12:22,SAFE
2025-04-02 18:12:23,SAFE
2025-04-02 18:12:23,SAFE
2025-04-02 18:12:23,SAFE
2025-04-02 18:12:23,SAFE
2025-04-02 18:12:23,SAFE
2025-04-02 18:12:24,SAFE
2025-04-02 18:12:25,SAFE
2025-04-02 18:12:25,SAFE
2025-04-02 18:12:25,SAFE
2025-04-02 18:12:25,SAFE
2025-04-02 18:12:25,SAFE
2025-04-02 18:12:26,SAFE
2025-04-02 18:12:26,SAFE
2025-04-02 18:12:26,SAFE
2025-04-02 18:12:27,SAFE
2025-04-02 18:12:27,SAFE
2025-04-02 18:12:27,SAFE
2025-04-02 18:12:28,SAFE
2025-04-02 18:12:28,SAFE
2025-04-02 18:12:28,SAFE
2025-04-02 18:12:28,SAFE
2025-04-02 18:12:29,SAFE
2025-04-02 18:12:29,SAFE
2025-04-02 18:12:29,SAFE
2025-04-02 18:12:30,SAFE
2025-04-02 18:12:30,SAFE
2025-04-02 18:12:31,SAFE
2025-04-02 18:12:31,SAFE
2025-04-02 18:12:31,SAFE
2025-04-02 18:12:32,SAFE
2025-04-02 18:12:32,SAFE
2025-04-02 18:12:33,SAFE
2025-04-02 18:12:33,SAFE
2025-04-02 18:12:33,SAFE
2025-04-02 18:12:33,SAFE
2025-04-02 18:12:34,SAFE
2025-04-02 18:12:34,SAFE
2025-04-02 18:12:34,SAFE
2025-04-02 18:12:34,SAFE
2025-04-02 18:12:35,SAFE
2025-04-02 18:12:35,SAFE
2025-04-02 18:12:35,SAFE
2025-04-02 18:12:35,SAFE
2025-04-02 18:12:36,SAFE
2025-04-02 18:12:36,SAFE
2025-04-02 18:12:37,SAFE
2025-04-02 18:12:37,SAFE
2025-04-02 18:12:37,SAFE
2025-04-02 18:12:37,SAFE
2025-04-02 18:12:37,SAFE
2025-04-02 18:12:38,SAFE
2025-04-02 18:12:38,SAFE
2025-04-02 18:12:39,SAFE
2025-04-02 18:12:39,SAFE
2025-04-02 18:12:39,SAFE
2025-04-02 18:12:39,SAFE
2025-04-02 18:12:39,SAFE
2025-04-02 18:12:39,SAFE
2025-04-02 18:12:40,SAFE
2025-04-02 18:12:40,SAFE
2025-04-02 18:12:40,SAFE
2025-04-02 18:12:40,SAFE
2025-04-02 18:12:41,SAFE
2025-04-02 18:12:41,SAFE
2025-04-02 18:12:42,SAFE
2025-04-02 18:12:42,SAFE
2025-04-02 18:12:42,SAFE
2025-04-02 18:12:42,SAFE
2025-04-02 18:12:43,SAFE
2025-04-02 18:12:43,SAFE
2025-04-02 18:12:43,SAFE
2025-04-02 18:12:43,SAFE
2025-04-02 18:12:44,SAFE
2025-04-02 18:12:44,SAFE
2025-04-02 18:12:45,SAFE
2025-04-02 18:12:45,SAFE
2025-04-02 18:12:45,SAFE
2025-04-02 18:12:45,SAFE
2025-04-02 18:12:46,SAFE
2025-04-02 18:12:46,SAFE
2025-04-02 18:12:46,SAFE
2025-04-02 18:12:47,SAFE
2025-04-02 18:12:47,SAFE
2025-04-02 18:12:47,SAFE
2025-04-02 18:12:47,SAFE
2025-04-02 18:12:48,SAFE
2025-04-02 18:12:48,SAFE
2025-04-02 18:12:48,SAFE
2025-04-02 18:12:48,SAFE
2025-04-02 18:12:49,SAFE
2025-04-02 18:12:49,SAFE
2025-04-02 18:12:50,SAFE
2025-04-02 18:12:50,SAFE
2025-04-02 18:12:50,SAFE
2025-04-02 18:12:51,SAFE
2025-04-02 18:12:51,SAFE
2025-04-02 18:12:51,SAFE
2025-04-02 18:12:51,SAFE
2025-04-02 18:12:52,SAFE
2025-04-02 18:12:52,SAFE
2025-04-02 18:12:52,SAFE
2025-04-02 18:12:53,SAFE
2025-04-02 18:12:53,SAFE
2025-04-02 18:12:53,SAFE
2025-04-02 18:12:53,SAFE
2025-04-02 18:12:54,SAFE
2025-04-02 18:12:54,SAFE
2025-04-02 18:12:54,SAFE
2025-04-02 18:12:54,SAFE
2025-04-02 18:12:55,SAFE
2025-04-02 18:12:55,SAFE
2025-04-02 18:12:56,SAFE
2025-04-02 18:12:56,SAFE
2025-04-02 18:12:56,SAFE
2025-04-02 18:12:56,SAFE
2025-04-02 18:12:57,SAFE
2025-04-02 18:12:57,SAFE
2025-04-02 18:12:57,SAFE
2025-04-02 18:12:57,SAFE
2025-04-02 18:12:58,SAFE
2025-04-02 18:12:58,SAFE
2025-04-02 18:12:58,SAFE
2025-04-02 18:12:59,SAFE
2025-04-02 18:12:59,SAFE
2025-04-02 18:12:59,SAFE
2025-04-02 18:12:59,SAFE
2025-04-02 18:12:59,SAFE
2025-04-02 18:12:59,SAFE
2025-04-02 18:13:00,SAFE
2025-04-02 18:13:00,SAFE
2025-04-02 18:13:01,SAFE
2025-04-02 18:13:01,SAFE
2025-04-02 18:13:01,SAFE
2025-04-02 18:13:02,SAFE
2025-04-02 18:13:02,SAFE
2025-04-02 18:13:02,SAFE
2025-04-02 18:13:03,SAFE
2025-04-02 18:13:03,SAFE
2025-04-02 18:13:03,SAFE
2025-04-02 18:13:03,SAFE
2025-04-02 18:13:04,SAFE
2025-04-02 18:13:04,SAFE
2025-04-02 18:13:04,SAFE
2025-04-02 18:13:04,SAFE
2025-04-02 18:13:05,SAFE
2025-04-02 18:13:05,SAFE
2025-04-02 18:13:05,SAFE
2025-04-02 18:13:05,SAFE
2025-04-02 18:13:05,SAFE
2025-04-02 18:13:05,SAFE
2025-04-02 18:13:06,SAFE
2025-04-02 18:13:06,SAFE
2025-04-02 18:13:07,SAFE
2025-04-02 18:13:07,SAFE
2025-04-02 18:13:07,SAFE
2025-04-02 18:13:07,SAFE
2025-04-02 18:13:08,SAFE
2025-04-02 18:13:08,SAFE
2025-04-02 18:13:08,SAFE
2025-04-02 18:13:08,SAFE
2025-04-02 18:13:08,SAFE
2025-04-02 18:13:08,SAFE
2025-04-02 18:13:09,SAFE
2025-04-02 18:13:09,SAFE
2025-04-02 18:13:10,SAFE
2025-04-02 18:13:10,SAFE
2025-04-02 18:13:10,SAFE
2025-04-02 18:13:10,SAFE
2025-04-02 18:13:11,SAFE
2025-04-02 18:13:11,SAFE
2025-04-02 18:13:11,SAFE
2025-04-02 18:13:11,SAFE
2025-04-02 18:13:12,SAFE
2025-04-02 18:13:12,SAFE
2025-04-02 18:13:12,SAFE
2025-04-02 18:13:12,SAFE
2025-04-02 18:13:13,SAFE
2025-04-02 18:13:13,SAFE
2025-04-02 18:13:13,SAFE
2025-04-02 18:13:13,SAFE
2025-04-02 18:13:14,SAFE
2025-04-02 18:13:14,SAFE
2025-04-02 18:13:14,SAFE
2025-04-02 18:13:14,SAFE
2025-04-02 18:13:15,SAFE
2025-04-02 18:13:15,SAFE
2025-04-02 18:13:15,SAFE
2025-04-02 18:13:15,SAFE
2025-04-02 18:13:16,SAFE
2025-04-02 18:13:16,SAFE
2025-04-02 18:13:16,SAFE
2025-04-02 18:13:16,SAFE
2025-04-02 18:13:17,SAFE
2025-04-02 18:13:17,SAFE
2025-04-02 18:13:17,SAFE
2025-04-02 18:13:17,SAFE
2025-04-02 18:13:18,SAFE
2025-04-02 18:13:18,SAFE
2025-04-02 18:13:18,SAFE
2025-04-02 18:13:18,SAFE
2025-04-02 18:13:19,SAFE
2025-04-02 18:13:19,SAFE
2025-04-02 18:13:19,SAFE
2025-04-02 18:13:20,SAFE
2025-04-02 18:13:20,SAFE
2025-04-02 18:13:20,SAFE
2025-04-02 18:13:20,SAFE
2025-04-02 18:13:21,SAFE
2025-04-02 18:13:21,SAFE
2025-04-02 18:13:21,SAFE
2025-04-02 18:13:21,SAFE
2025-04-02 18:13:22,SAFE
2025-04-02 18:13:22,SAFE
2025-04-02 18:13:22,SAFE
2025-04-02 18:13:23,SAFE
2025-04-02 18:13:23,SAFE
2025-04-02 18:13:23,SAFE
2025-04-02 18:13:23,SAFE
2025-04-02 18:13:24,SAFE
2025-04-02 18:13:24,SAFE
2025-04-02 18:13:24,SAFE
2025-04-02 18:13:25,SAFE
2025-04-02 18:13:25,SAFE
2025-04-02 18:13:25,SAFE
2025-04-02 18:13:25,SAFE
2025-04-02 18:13:26,SAFE
2025-04-02 18:13:26,SAFE
2025-04-02 18:13:26,SAFE
2025-04-02 18:13:26,SAFE
2025-04-02 18:13:27,SAFE
2025-04-02 18:13:27,SAFE
2025-04-02 18:13:27,SAFE
2025-04-02 18:13:27,SAFE
2025-04-02 18:13:28,SAFE
2025-04-02 18:13:28,SAFE
2025-04-02 18:13:28,SAFE
2025-04-02 18:13:29,SAFE
2025-04-02 18:13:29,SAFE
2025-04-02 18:13:29,SAFE
2025-04-02 18:13:30,SAFE
2025-04-02 18:13:30,SAFE
2025-04-02 18:13:30,SAFE
2025-04-02 18:13:30,SAFE
2025-04-02 18:13:31,SAFE
2025-04-02 18:13:31,SAFE
2025-04-02 18:13:31,SAFE
2025-04-02 18:13:31,SAFE
2025-04-02 18:13:31,SAFE
2025-04-02 18:13:31,SAFE
2025-04-02 18:13:32,SAFE
2025-04-02 18:13:32,SAFE
2025-04-02 18:13:33,SAFE
2025-04-02 18:13:33,SAFE
2025-04-02 18:13:33,SAFE
2025-04-02 18:13:33,SAFE
2025-04-02 18:13:34,SAFE
2025-04-02 18:13:34,SAFE
2025-04-02 18:13:34,SAFE
2025-04-02 18:13:35,SAFE
2025-04-02 18:13:35,SAFE
2025-04-02 18:13:35,SAFE
2025-04-02 18:13:35,SAFE
2025-04-02 18:13:36,SAFE
2025-04-02 18:13:36,SAFE
2025-04-02 18:13:36,SAFE
2025-04-02 18:13:37,SAFE
2025-04-02 18:13:37,SAFE
2025-04-02 18:13:37,SAFE
2025-04-02 18:13:38,SAFE
2025-04-02 18:13:38,SAFE
2025-04-02 18:13:38,SAFE
2025-04-02 18:13:38,SAFE
2025-04-02 18:13:39,SAFE
2025-04-02 18:13:39,SAFE
2025-04-02 18:13:39,SAFE
2025-04-02 18:13:39,SAFE
2025-04-02 18:13:40,SAFE
2025-04-02 18:13:40,SAFE
2025-04-02 18:13:40,SAFE
2025-04-02 18:13:41,SAFE
2025-04-02 18:13:41,SAFE
2025-04-02 18:13:42,SAFE
2025-04-02 18:13:42,SAFE
2025-04-02 18:13:43,SAFE
2025-04-02 18:13:43,SAFE
2025-04-02 18:13:44,SAFE
2025-04-02 18:13:44,SAFE
2025-04-02 18:13:44,SAFE
2025-04-02 18:13:44,SAFE
2025-04-02 18:13:45,SAFE
2025-04-02 18:13:45,SAFE
2025-04-02 18:13:45,SAFE
2025-04-02 18:13:45,SAFE
2025-04-02 18:13:46,SAFE
2025-04-02 18:13:46,SAFE
2025-04-02 18:13:47,SAFE
2025-04-02 18:13:47,SAFE
2025-04-02 18:13:47,SAFE
2025-04-02 18:13:47,SAFE
2025-04-02 18:13:48,SAFE
2025-04-02 18:13:48,SAFE
2025-04-02 18:13:48,SAFE
2025-04-02 18:13:48,SAFE
2025-04-02 18:13:49,SAFE
2025-04-02 18:13:49,SAFE
2025-04-02 18:13:49,SAFE
2025-04-02 18:13:50,SAFE
2025-04-02 18:13:50,SAFE
2025-04-02 18:13:50,SAFE
2025-04-02 18:13:51,SAFE
2025-04-02 18:13:51,SAFE
2025-04-02 18:13:51,SAFE
2025-04-02 18:13:51,SAFE
2025-04-02 18:13:52,SAFE
2025-04-02 18:13:52,SAFE
2025-04-02 18:13:52,SAFE
2025-04-02 18:13:52,SAFE
2025-04-02 18:13:53,SAFE
2025-04-02 18:13:53,SAFE
2025-04-02 18:13:53,SAFE
2025-04-02 18:13:54,SAFE
2025-04-02 18:13:54,SAFE
2025-04-02 18:13:55,SAFE
2025-04-02 18:13:55,SAFE
2025-04-02 18:13:56,SAFE
2025-04-02 18:13:56,SAFE
2025-04-02 18:13:56,SAFE
2025-04-02 18:13:57,SAFE
2025-04-02 18:13:57,SAFE
2025-04-02 18:13:57,SAFE
2025-04-02 18:13:58,SAFE
2025-04-02 18:13:58,SAFE
2025-04-02 18:13:58,SAFE
2025-04-02 18:13:59,SAFE
2025-04-02 18:13:59,SAFE
2025-04-02 18:13:59,SAFE
2025-04-02 18:13:59,SAFE
2025-04-02 18:14:00,SAFE
2025-04-02 18:14:00,SAFE
2025-04-02 18:14:00,SAFE
2025-04-02 18:14:00,SAFE
2025-04-02 18:14:01,SAFE
2025-04-02 18:14:01,SAFE
2025-04-02 18:14:01,SAFE
2025-04-02 18:14:01,SAFE
2025-04-02 18:14:02,SAFE
2025-04-02 18:14:02,SAFE
2025-04-02 18:14:02,SAFE
2025-04-02 18:14:02,SAFE
2025-04-02 18:14:03,SAFE
2025-04-02 18:14:03,SAFE
2025-04-02 18:14:03,SAFE
2025-04-02 18:14:03,SAFE
2025-04-02 18:14:04,SAFE
2025-04-02 18:14:04,SAFE
2025-04-02 18:14:04,SAFE
2025-04-02 18:14:05,SAFE
2025-04-02 18:14:05,SAFE
2025-04-02 18:14:05,SAFE
2025-04-02 18:14:06,SAFE
2025-04-02 18:14:06,SAFE
2025-04-02 18:14:06,SAFE
2025-04-02 18:14:06,SAFE
2025-04-02 18:14:07,SAFE
2025-04-02 18:14:07,SAFE
2025-04-02 18:14:07,SAFE
2025-04-02 18:14:07,SAFE
2025-04-02 18:14:08,SAFE
2025-04-02 18:14:08,SAFE
2025-04-02 18:14:08,SAFE
2025-04-02 18:14:08,SAFE
2025-04-02 18:14:09,SAFE
2025-04-02 18:14:09,SAFE
2025-04-02 18:14:09,SAFE
2025-04-02 18:14:09,SAFE
2025-04-02 18:14:10,SAFE
2025-04-02 18:14:10,SAFE
2025-04-02 18:14:10,SAFE
2025-04-02 18:14:11,SAFE
2025-04-02 18:14:11,SAFE
2025-04-02 18:14:11,SAFE
2025-04-02 18:14:12,SAFE
2025-04-02 18:14:12,SAFE
2025-04-02 18:14:13,SAFE
2025-04-02 18:14:13,SAFE
2025-04-02 18:14:13,SAFE
2025-04-02 18:14:13,SAFE
2025-04-02 18:14:14,SAFE
2025-04-02 18:14:14,SAFE
2025-04-02 18:14:14,SAFE
2025-04-02 18:14:14,SAFE
2025-04-02 18:14:15,SAFE
2025-04-02 18:14:15,SAFE
2025-04-02 18:14:15,SAFE
2025-04-02 18:14:15,SAFE
2025-04-02 18:14:16,SAFE
2025-04-02 18:14:16,SAFE
2025-04-02 18:14:16,SAFE
2025-04-02 18:14:17,SAFE
2025-04-02 18:14:17,SAFE
2025-04-02 18:14:17,SAFE
2025-04-02 18:14:17,SAFE
2025-04-02 18:14:18,SAFE
2025-04-02 18:14:18,SAFE
2025-04-02 18:14:18,SAFE
2025-04-02 18:14:18,SAFE
2025-04-02 18:14:19,SAFE
2025-04-02 18:14:19,SAFE
2025-04-02 18:14:19,SAFE
2025-04-02 18:14:19,SAFE
2025-04-02 18:14:20,SAFE
2025-04-02 18:14:20,SAFE
2025-04-02 18:14:20,SAFE
2025-04-02 18:14:20,SAFE
2025-04-02 18:14:21,SAFE
2025-04-02 18:14:21,SAFE
2025-04-02 18:14:21,SAFE
2025-04-02 18:14:21,SAFE
2025-04-02 18:14:22,SAFE
2025-04-02 18:14:22,SAFE
2025-04-02 18:14:22,SAFE
2025-04-02 18:14:22,SAFE
2025-04-02 18:14:23,SAFE
2025-04-02 18:14:23,SAFE
2025-04-02 18:14:23,SAFE
2025-04-02 18:14:23,SAFE
2025-04-02 18:14:24,SAFE
2025-04-02 18:14:24,SAFE
2025-04-02 18:14:24,SAFE
2025-04-02 18:14:24,SAFE
2025-04-02 18:14:25,SAFE
2025-04-02 18:14:25,SAFE
2025-04-02 18:14:25,SAFE
2025-04-02 18:14:25,SAFE
2025-04-02 18:14:26,SAFE
2025-04-02 18:14:26,SAFE
2025-04-02 18:14:26,SAFE
2025-04-02 18:14:27,SAFE
2025-04-02 18:14:27,SAFE
2025-04-02 18:14:27,DETECTED
2025-04-02 18:14:27,DETECTED
2025-04-02 18:14:31,DETECTED
2025-04-02 18:14:32,DETECTED
2025-04-02 18:14:35,DETECTED
2025-04-02 18:14:36,DETECTED
2025-04-02 18:14:39,SAFE
2025-04-02 18:14:39,SAFE
2025-04-02 18:14:39,SAFE
2025-04-02 18:14:39,SAFE
2025-04-02 18:14:39,SAFE
2025-04-02 18:14:39,SAFE
2025-04-02 18:14:40,SAFE
2025-04-02 18:14:40,SAFE
2025-04-02 18:14:40,SAFE
2025-04-02 18:14:40,SAFE
2025-04-02 18:14:40,SAFE
2025-04-02 18:14:40,SAFE
2025-04-02 18:14:40,SAFE
2025-04-02 18:14:40,SAFE
2025-04-02 18:14:40,SAFE
2025-04-02 18:14:40,SAFE
2025-04-02 18:14:40,SAFE
2025-04-02 18:14:40,SAFE
2025-04-02 18:14:40,SAFE
2025-04-02 18:14:40,SAFE
2025-04-02 18:14:40,SAFE
2025-04-02 18:14:40,SAFE
2025-04-02 18:14:40,SAFE
2025-04-02 18:14:40,SAFE
2025-04-02 18:14:40,SAFE
2025-04-02 18:14:40,SAFE
2025-04-02 18:14:40,SAFE
2025-04-02 18:14:40,SAFE
2025-04-02 18:14:40,SAFE
2025-04-02 18:14:40,SAFE
2025-04-02 18:14:40,SAFE
